ParticipantID	HurricaneName	Rating	HurricaneGender	HurricaneAge
317	Dolly	5	female	old
317	Fay	5	female	old
317	Omar	6	male	young
317	Kyle	5.5	male	young
317	Laura	4	female	old
317	Hanna	4	female	young
317	Marco	6	male	young
318	Arthur	6	male	old
318	Bertha	3.5	female	old
318	Cristobal	6	male	young
318	Dolly	2.5	female	old
318	Fay	1.5	female	old
318	Omar	4.5	male	young
318	Kyle	4.5	male	young
318	Laura	4.5	female	old
318	Hanna	4.5	female	young
318	Marco	2	male	young
319	Arthur	5	male	old
319	Bertha	5	female	old
319	Cristobal	6	male	young
319	Dolly	1	female	old
319	Fay	2	female	old
319	Omar	4	male	young
319	Kyle	3	male	young
319	Laura	2	female	old
319	Hanna	4	female	young
319	Marco	4	male	young
320	Arthur	6	male	old
320	Bertha	4	female	old
320	Cristobal	7	male	young
320	Dolly	3	female	old
320	Fay	5	female	old
320	Omar	5	male	young
320	Kyle	6	male	young
320	Laura	5	female	old
320	Hanna	5	female	young
320	Marco	6	male	young
321	Arthur	7	male	old
321	Bertha	4	female	old
321	Cristobal	4	male	young
321	Dolly	3.5	female	old
321	Fay	4	female	old
321	Omar	5	male	young
321	Kyle	7	male	young
321	Laura	1.5	female	old
321	Hanna	5	female	young
321	Marco	3.5	male	young
322	Arthur	2	male	old
322	Bertha	4	female	old
322	Cristobal	7	male	young
322	Dolly	1	female	old
322	Fay	2	female	old
322	Omar	5	male	young
322	Kyle	1	male	young
322	Laura	1	female	old
322	Hanna	1	female	young
322	Marco	2	male	young
323	Arthur	6	male	old
323	Bertha	5.5	female	old
323	Cristobal	7	male	young
323	Dolly	2	female	old
323	Fay	2	female	old
323	Omar	4	male	young
323	Kyle	1	male	young
323	Laura	2	female	old
323	Hanna	4	female	young
323	Marco	6	male	young
324	Arthur	5.5	male	old
324	Bertha	4	female	old
324	Cristobal	2.5	male	young
324	Dolly	2.5	female	old
324	Fay	4.5	female	old
324	Omar	5	male	young
324	Kyle	4.5	male	young
324	Laura	4	female	old
324	Hanna	1.5	female	young
324	Marco	7	male	young
325	Arthur	3	male	old
325	Bertha	3	female	old
325	Cristobal	6	male	young
325	Dolly	4.5	female	old
325	Fay	5	female	old
325	Omar	6.5	male	young
325	Kyle	5	male	young
325	Laura	3	female	old
325	Hanna	1.5	female	young
325	Marco	3.5	male	young
326	Arthur	3.5	male	old
326	Bertha	2.5	female	old
326	Cristobal	3.5	male	young
326	Dolly	2	female	old
326	Fay	2.5	female	old
326	Omar	5.5	male	young
326	Kyle	5	male	young
326	Laura	3	female	old
326	Hanna	4.5	female	young
326	Marco	5	male	young
327	Arthur	6.5	male	old
327	Bertha	4	female	old
327	Cristobal	6	male	young
327	Dolly	4	female	old
327	Fay	5.5	female	old
327	Omar	5	male	young
327	Kyle	4.5	male	young
327	Laura	2.5	female	old
327	Hanna	2.5	female	young
327	Marco	5.5	male	young
328	Arthur	5	male	old
328	Bertha	5	female	old
328	Cristobal	5	male	young
328	Dolly	3	female	old
328	Fay	2	female	old
328	Omar	4	male	young
328	Kyle	4	male	young
328	Laura	2	female	old
328	Hanna	3	female	young
328	Marco	6	male	young
329	Arthur	6	male	old
329	Bertha	5	female	old
329	Cristobal	5	male	young
329	Dolly	3	female	old
329	Fay	4	female	old
329	Omar	5	male	young
329	Kyle	4	male	young
329	Laura	2	female	old
329	Hanna	2	female	young
329	Marco	5	male	young
330	Arthur	3	male	old
330	Bertha	1.5	female	old
330	Cristobal	4.5	male	young
330	Dolly	1	female	old
330	Fay	2	female	old
330	Omar	4	male	young
330	Kyle	2.5	male	young
330	Laura	2	female	old
330	Hanna	2.5	female	young
330	Marco	4	male	young
331	Arthur	5	male	old
331	Bertha	2	female	old
331	Cristobal	6	male	young
331	Dolly	3.5	female	old
331	Fay	2	female	old
331	Omar	7	male	young
331	Kyle	1	male	young
331	Laura	1	female	old
331	Hanna	4	female	young
331	Marco	3	male	young
332	Arthur	5	male	old
332	Bertha	5.5	female	old
332	Cristobal	6	male	young
332	Dolly	2	female	old
332	Fay	3	female	old
332	Omar	7	male	young
332	Kyle	2.5	male	young
332	Laura	3	female	old
332	Hanna	2	female	young
332	Marco	4.5	male	young
333	Arthur	4	male	old
333	Bertha	2	female	old
333	Cristobal	4	male	young
333	Dolly	3	female	old
333	Fay	4.5	female	old
333	Omar	6	male	young
333	Kyle	2.5	male	young
333	Laura	1.5	female	old
333	Hanna	1	female	young
333	Marco	5	male	young
334	Arthur	4	male	old
334	Bertha	2	female	old
334	Cristobal	6	male	young
334	Dolly	3	female	old
334	Fay	5	female	old
334	Omar	3	male	young
334	Kyle	6	male	young
334	Laura	2	female	old
334	Hanna	3	female	young
334	Marco	6	male	young
335	Arthur	5	male	old
335	Bertha	2	female	old
335	Cristobal	3.5	male	young
335	Dolly	2.5	female	old
335	Fay	2.5	female	old
335	Omar	3	male	young
335	Kyle	4	male	young
335	Laura	1.5	female	old
335	Hanna	2	female	young
335	Marco	5	male	young
336	Arthur	4	male	old
336	Bertha	3	female	old
336	Cristobal	5	male	young
336	Dolly	2	female	old
336	Fay	1	female	old
336	Omar	5	male	young
336	Kyle	3	male	young
336	Laura	1	female	old
336	Hanna	3	female	young
336	Marco	4	male	young
337	Arthur	6	male	old
337	Bertha	4	female	old
337	Cristobal	5	male	young
337	Dolly	2	female	old
337	Fay	3	female	old
337	Omar	4	male	young
337	Kyle	5	male	young
337	Laura	3	female	old
337	Hanna	3	female	young
337	Marco	6	male	young
338	Arthur	6	male	old
338	Bertha	3	female	old
338	Cristobal	7	male	young
338	Dolly	5	female	old
338	Fay	5	female	old
338	Omar	6.5	male	young
338	Kyle	2.5	male	young
338	Laura	1	female	old
338	Hanna	2.5	female	young
338	Marco	6.5	male	young
339	Arthur	4	male	old
339	Bertha	1	female	old
339	Cristobal	6	male	young
339	Dolly	5	female	old
339	Fay	4	female	old
339	Omar	7	male	young
339	Kyle	5	male	young
339	Laura	2.5	female	old
339	Hanna	2	female	young
339	Marco	4	male	young
340	Arthur	3	male	old
340	Bertha	4	female	old
340	Cristobal	6	male	young
340	Dolly	2	female	old
340	Fay	1	female	old
340	Omar	5	male	young
340	Kyle	4	male	young
340	Laura	2	female	old
340	Hanna	2	female	young
340	Marco	5	male	young
341	Arthur	7	male	old
341	Bertha	3.5	female	old
341	Cristobal	3	male	young
341	Dolly	1	female	old
341	Fay	2.5	female	old
341	Omar	5	male	young
341	Kyle	5.5	male	young
341	Laura	3.5	female	old
341	Hanna	2	female	young
341	Marco	5	male	young
342	Arthur	4.5	male	old
342	Bertha	3	female	old
342	Cristobal	7	male	young
342	Dolly	3.5	female	old
342	Fay	4	female	old
342	Omar	4.5	male	young
342	Kyle	6	male	young
342	Laura	3	female	old
342	Hanna	1.5	female	young
342	Marco	6	male	young
343	Arthur	6	male	old
343	Bertha	3	female	old
343	Cristobal	6	male	young
343	Dolly	3.5	female	old
343	Fay	1.5	female	old
343	Omar	6	male	young
343	Kyle	5	male	young
343	Laura	4	female	old
343	Hanna	3	female	young
343	Marco	5	male	young
344	Arthur	5	male	old
344	Bertha	4	female	old
344	Cristobal	7	male	young
344	Dolly	2	female	old
344	Fay	3	female	old
344	Omar	6	male	young
344	Kyle	4	male	young
344	Laura	4	female	old
344	Hanna	1	female	young
344	Marco	6	male	young
345	Arthur	5	male	old
345	Bertha	4	female	old
345	Cristobal	7	male	young
345	Dolly	3	female	old
345	Fay	1	female	old
345	Omar	5	male	young
345	Kyle	4	male	young
345	Laura	2	female	old
345	Hanna	2	female	young
345	Marco	5	male	young
346	Arthur	6	male	old
346	Bertha	2	female	old
346	Cristobal	5.5	male	young
346	Dolly	4.5	female	old
346	Fay	1	female	old
346	Omar	6	male	young
346	Kyle	6	male	young
346	Laura	4.5	female	old
346	Hanna	4	female	young
346	Marco	5	male	young
