GameNum,PlayerID,GroupID,Date,Level,Wave,Funds,Health,Location,TurretType,Upgrade,Medicine,Virus,Count,Shot,Destroyed
476,Frog Lord,MA376I2,10/1/2020 22:04,2,4,275,3,3,Square,0,Med B,purple,35,30,21
476,Frog Lord,MA376I2,10/1/2020 22:04,2,4,275,3,4,Round,0,Med R,purple,35,33,28
476,Frog Lord,MA376I2,10/1/2020 22:04,2,4,275,3,4,Square,0,Med B,purple,35,38,18
476,Frog Lord,MA376I2,10/1/2020 22:04,2,5,440,3,1,Round,0,Med R,purple,55,2,2
476,Frog Lord,MA376I2,10/1/2020 22:04,2,5,440,3,3,Round,0,Med R,purple,55,59,50
476,Frog Lord,MA376I2,10/1/2020 22:04,2,5,440,3,3,Square,0,Med B,purple,55,41,28
476,Frog Lord,MA376I2,10/1/2020 22:04,2,5,440,3,4,Round,0,Med R,purple,55,53,45
476,Frog Lord,MA376I2,10/1/2020 22:04,2,5,440,3,4,Square,0,Med B,purple,55,60,34
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,1,Square,0,Med B,red,30,20,13
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,1,Square,0,Med B,blue,10,1,0
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,1,Square,0,Med B,red,30,11,11
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,1,Square,0,Med B,blue,10,11,10
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,3,Round,0,Med R,red,30,1,1
477,user14,MA376H2,10/1/2020 22:06,1,1,160,3,3,Round,0,Med R,red,30,6,5
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,1,Square,0,Med B,red,20,9,3
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,1,Square,0,Med B,blue,20,9,7
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,3,Round,0,Med R,red,20,3,3
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,3,Round,0,Med R,blue,20,3,2
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,1,Round,1,Med R,red,20,13,12
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,1,Round,1,Med R,blue,20,9,5
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,3,Square,1,Med B,red,20,5,2
477,user14,MA376H2,10/1/2020 22:06,1,2,180,3,3,Square,1,Med B,blue,20,8,6
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,3,Round,0,Med R,red,10,1,1
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,3,Round,0,Med R,blue,50,6,4
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,1,Round,1,Med R,red,10,4,4
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,1,Round,1,Med R,blue,50,26,17
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,1,Round,1,Med R,red,10,3,3
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,1,Round,1,Med R,blue,50,26,15
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,3,Round,1,Med R,red,10,2,2
477,user14,MA376H2,10/1/2020 22:06,1,3,257,2,3,Round,1,Med R,blue,50,18,13
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,1,Square,0,Med B,red,30,21,14
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,1,Square,0,Med B,blue,10,1,0
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,1,Square,0,Med B,red,30,11,6
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,1,Square,0,Med B,blue,10,10,8
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,3,Round,0,Med R,red,30,7,5
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,3,Round,0,Med R,red,30,7,4
478,user14,MA376H2,10/1/2020 22:13,1,1,157,2,3,Round,0,Med R,blue,10,2,2
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,1,Square,0,Med B,red,20,12,5
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,1,Square,0,Med B,blue,20,7,6
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,3,Round,0,Med R,red,20,3,1
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,3,Round,0,Med R,blue,20,3,2
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,1,Round,1,Med R,red,20,13,9
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,1,Round,1,Med R,blue,20,10,6
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,3,Square,1,Med B,red,20,5,4
478,user14,MA376H2,10/1/2020 22:13,1,2,162,0,3,Square,1,Med B,blue,20,4,2
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,1,Square,0,Med B,red,30,20,12
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,1,Square,0,Med B,blue,10,1,1
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,1,Square,0,Med B,red,30,13,7
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,1,Square,0,Med B,blue,10,8,7
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,3,Round,0,Med R,red,30,6,4
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,3,Round,0,Med R,red,30,10,7
479,Cosmo1429,MA376,10/1/2020 22:14,1,1,160,3,3,Round,0,Med R,blue,10,2,2
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,1,Square,0,Med B,red,20,8,6
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,1,Square,0,Med B,blue,20,13,7
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,3,Round,0,Med R,red,20,2,2
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,3,Round,0,Med R,blue,20,9,9
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,1,Round,1,Med R,red,20,12,10
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,1,Round,1,Med R,blue,20,10,3
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,3,Square,1,Med B,red,20,3,2
479,Cosmo1429,MA376,10/1/2020 22:14,1,2,180,3,3,Square,1,Med B,blue,20,2,1
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,1,Round,1,Med R,red,10,4,4
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,1,Round,1,Med R,blue,50,26,14
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,3,Square,1,Med B,red,10,4,0
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,3,Square,1,Med B,blue,50,7,6
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,1,Round,1,Med R,red,10,5,4
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,1,Round,1,Med R,blue,50,25,17
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,3,Square,1,Med B,red,10,4,2
479,Cosmo1429,MA376,10/1/2020 22:14,1,3,260,3,3,Square,1,Med B,blue,50,15,13
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,1,Round,0,Med R,red,30,17,12
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,1,Round,0,Med R,blue,10,2,2
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,1,Round,0,Med R,red,30,9,6
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,1,Round,0,Med R,blue,10,8,5
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,2,Round,0,Med R,red,30,7,6
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,2,Round,0,Med R,blue,10,1,0
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,2,Square,0,Med B,red,30,8,6
480,Frog Lord,MA376I2,10/1/2020 22:16,1,1,160,3,2,Square,0,Med B,blue,10,3,3
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,1,Round,0,Med R,red,20,12,12
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,1,Round,0,Med R,blue,20,6,1
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,2,Round,0,Med R,red,20,1,0
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,2,Round,0,Med R,blue,20,8,7
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,2,Square,0,Med B,red,20,4,3
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,2,Square,0,Med B,blue,20,3,2
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,1,Square,1,Med B,red,20,8,4
480,Frog Lord,MA376I2,10/1/2020 22:16,1,2,227,2,1,Square,1,Med B,blue,20,12,10
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,2,Square,0,Med B,blue,50,5,5
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,1,Square,1,Med B,red,10,6,6
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,1,Square,1,Med B,blue,50,15,13
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,1,Square,1,Med B,red,10,4,3
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,1,Square,1,Med B,blue,50,25,21
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,2,Square,1,Med B,red,10,2,1
480,Frog Lord,MA376I2,10/1/2020 22:16,1,3,207,2,2,Square,1,Med B,blue,50,13,11
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,1,Square,0,Med B,red,30,18,13
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,1,Square,0,Med B,blue,10,2,2
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,1,Square,0,Med B,red,30,10,7
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,1,Square,0,Med B,blue,10,8,7
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,2,Round,0,Med R,red,30,9,7
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,2,Round,0,Med R,blue,10,1,0
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,2,Round,0,Med R,red,30,3,3
481,Frog Lord,MA376I2,10/1/2020 22:18,1,1,160,3,2,Round,0,Med R,blue,10,1,1
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,1,Square,0,Med B,red,20,14,10
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,1,Square,0,Med B,blue,20,6,5
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,1,Square,0,Med B,red,20,8,5
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,1,Square,0,Med B,blue,20,8,6
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,2,Round,0,Med R,red,20,5,3
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,2,Round,0,Med R,blue,20,7,5
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,2,Round,0,Med R,red,20,3,2
481,Frog Lord,MA376I2,10/1/2020 22:18,1,2,280,3,2,Round,0,Med R,blue,20,5,4
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,1,Square,0,Med B,red,10,11,6
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,1,Square,0,Med B,blue,50,17,12
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,1,Square,0,Med B,red,10,3,1
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,1,Square,0,Med B,blue,50,20,19
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,2,Round,0,Med R,red,10,2,2
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,2,Round,0,Med R,blue,50,22,12
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,2,Round,0,Med R,red,10,1,1
481,Frog Lord,MA376I2,10/1/2020 22:18,1,3,457,2,2,Round,0,Med R,blue,50,10,6
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,1,Round,0,Med R,red,30,17,13
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,1,Round,0,Med R,blue,10,1,1
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,1,Round,0,Med R,red,30,9,7
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,1,Round,0,Med R,blue,10,8,6
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,2,Round,0,Med R,red,30,8,8
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,2,Round,0,Med R,blue,10,2,2
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,2,Round,0,Med R,red,30,2,2
482,Frog Lord,MA376I2,10/1/2020 22:20,1,1,160,3,2,Round,0,Med R,blue,10,1,1
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,2,Round,0,Med R,red,20,5,3
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,2,Round,0,Med R,blue,20,7,5
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,2,Round,0,Med R,red,20,4,4
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,2,Round,0,Med R,blue,20,4,4
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,1,Square,1,Med B,red,20,10,8
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,1,Square,1,Med B,blue,20,10,7
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,1,Square,1,Med B,red,20,6,5
482,Frog Lord,MA376I2,10/1/2020 22:20,1,2,180,3,1,Square,1,Med B,blue,20,6,4
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,2,Round,0,Med R,red,10,4,4
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,2,Round,0,Med R,blue,50,4,3
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,1,Square,1,Med B,blue,50,29,24
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,1,Square,1,Med B,red,10,9,5
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,1,Square,1,Med B,blue,50,20,19
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,2,Square,1,Med B,red,10,3,1
482,Frog Lord,MA376I2,10/1/2020 22:20,1,3,310,3,2,Square,1,Med B,blue,50,5,4
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,1,Round,0,Med R,red,30,19,17
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,1,Round,0,Med R,blue,10,2,1
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,1,Round,0,Med R,red,30,13,12
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,1,Round,0,Med R,blue,10,7,5
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,2,Square,0,Med B,red,30,1,0
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,2,Square,0,Med B,blue,10,2,2
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,2,Square,0,Med B,red,30,1,1
483,tlepcio,MA376,10/1/2020 22:24,1,1,160,3,2,Square,0,Med B,blue,10,2,2
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,1,Round,0,Med R,red,20,8,7
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,1,Round,0,Med R,blue,20,11,7
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,1,Round,0,Med R,red,20,7,7
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,1,Round,0,Med R,blue,20,10,6
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,2,Square,0,Med B,red,20,5,4
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,2,Square,0,Med B,blue,20,6,6
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,2,Square,0,Med B,red,20,3,2
483,tlepcio,MA376,10/1/2020 22:24,1,2,280,3,2,Square,0,Med B,blue,20,3,1
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,1,Round,0,Med R,red,10,7,7
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,1,Round,0,Med R,blue,50,20,9
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,1,Round,0,Med R,red,10,2,2
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,1,Round,0,Med R,blue,50,17,13
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,2,Square,0,Med B,red,10,1,1
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,2,Square,0,Med B,blue,50,14,13
483,tlepcio,MA376,10/1/2020 22:24,1,3,460,3,2,Square,0,Med B,blue,50,18,15
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,1,Square,0,Med B,red,30,19,11
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,1,Square,0,Med B,blue,10,2,2
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,1,Square,0,Med B,red,30,17,9
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,1,Square,0,Med B,blue,10,5,5
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,4,Round,0,Med R,blue,10,1,1
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,4,Round,0,Med R,red,30,10,10
484,kdawg,MA376,10/1/2020 22:25,1,1,160,3,4,Round,0,Med R,blue,10,3,2
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,1,Square,0,Med B,red,20,17,9
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,1,Square,0,Med B,blue,20,2,1
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,1,Square,0,Med B,red,20,7,6
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,1,Square,0,Med B,blue,20,15,12
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,4,Round,0,Med R,red,20,2,2
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,4,Round,0,Med R,blue,20,5,3
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,4,Round,0,Med R,red,20,3,3
484,kdawg,MA376,10/1/2020 22:25,1,2,280,3,4,Round,0,Med R,blue,20,7,4
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,1,Square,0,Med B,red,10,10,7
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,1,Square,0,Med B,blue,50,16,13
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,1,Square,0,Med B,red,10,3,3
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,1,Square,0,Med B,blue,50,27,25
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,4,Round,0,Med R,blue,50,12,6
484,kdawg,MA376,10/1/2020 22:25,1,3,410,3,4,Square,1,Med B,blue,50,7,6
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,1,Round,0,Med R,red,30,19,16
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,1,Round,0,Med R,blue,10,2,2
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,1,Square,0,Med B,red,30,11,9
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,1,Square,0,Med B,blue,10,8,8
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,3,Round,0,Med R,red,30,1,1
485,playerten,MA376,10/1/2020 22:34,1,1,160,3,3,Square,0,Med B,red,30,4,4
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,1,Round,0,Med R,red,20,16,12
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,1,Round,0,Med R,blue,20,4,3
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,1,Square,0,Med B,red,20,7,6
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,1,Square,0,Med B,blue,20,14,12
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,3,Round,0,Med R,blue,20,2,2
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,3,Square,0,Med B,red,20,2,2
485,playerten,MA376,10/1/2020 22:34,1,2,280,3,3,Square,0,Med B,blue,20,5,3
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,1,Square,0,Med B,red,10,4,3
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,1,Square,0,Med B,blue,50,26,22
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,3,Round,0,Med R,blue,50,8,5
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,3,Square,0,Med B,blue,50,16,9
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,1,Square,1,Med B,red,10,10,7
485,playerten,MA376,10/1/2020 22:34,1,3,410,3,1,Square,1,Med B,blue,50,16,14
486,A,MA376,10/1/2020 22:35,1,1,160,3,1,Square,0,Med B,red,30,20,14
486,A,MA376,10/1/2020 22:35,1,1,160,3,1,Square,0,Med B,blue,10,1,1
486,A,MA376,10/1/2020 22:35,1,1,160,3,1,Square,0,Med B,red,30,12,9
486,A,MA376,10/1/2020 22:35,1,1,160,3,1,Square,0,Med B,blue,10,8,6
486,A,MA376,10/1/2020 22:35,1,1,160,3,3,Round,0,Med R,red,30,1,1
486,A,MA376,10/1/2020 22:35,1,1,160,3,3,Round,0,Med R,blue,10,1,1
486,A,MA376,10/1/2020 22:35,1,1,160,3,3,Round,0,Med R,red,30,7,6
486,A,MA376,10/1/2020 22:35,1,1,160,3,3,Round,0,Med R,blue,10,2,2
486,A,MA376,10/1/2020 22:35,1,2,277,2,1,Square,0,Med B,red,20,18,7
486,A,MA376,10/1/2020 22:35,1,2,277,2,1,Square,0,Med B,blue,20,4,3
486,A,MA376,10/1/2020 22:35,1,2,277,2,1,Square,0,Med B,red,20,7,5
486,A,MA376,10/1/2020 22:35,1,2,277,2,1,Square,0,Med B,blue,20,15,12
486,A,MA376,10/1/2020 22:35,1,2,277,2,3,Round,0,Med R,red,20,2,1
486,A,MA376,10/1/2020 22:35,1,2,277,2,3,Round,0,Med R,blue,20,3,2
486,A,MA376,10/1/2020 22:35,1,2,277,2,3,Round,0,Med R,red,20,6,6
486,A,MA376,10/1/2020 22:35,1,2,277,2,3,Round,0,Med R,blue,20,5,3
486,A,MA376,10/1/2020 22:35,1,3,268,0,3,Round,0,Med R,red,10,3,3
486,A,MA376,10/1/2020 22:35,1,3,268,0,3,Round,0,Med R,blue,50,7,4
486,A,MA376,10/1/2020 22:35,1,3,268,0,1,Round,1,Med R,red,10,5,4
486,A,MA376,10/1/2020 22:35,1,3,268,0,1,Round,1,Med R,blue,50,22,14
486,A,MA376,10/1/2020 22:35,1,3,268,0,1,Round,1,Med R,red,10,2,1
486,A,MA376,10/1/2020 22:35,1,3,268,0,1,Round,1,Med R,blue,50,26,15
486,A,MA376,10/1/2020 22:35,1,3,268,0,3,Square,1,Med B,blue,50,10,6
487,A,MA376,10/1/2020 22:36,1,1,160,3,1,Square,0,Med B,red,30,20,15
487,A,MA376,10/1/2020 22:36,1,1,160,3,1,Square,0,Med B,blue,10,1,1
487,A,MA376,10/1/2020 22:36,1,1,160,3,1,Square,0,Med B,red,30,12,4
487,A,MA376,10/1/2020 22:36,1,1,160,3,1,Square,0,Med B,blue,10,8,8
487,A,MA376,10/1/2020 22:36,1,1,160,3,3,Round,0,Med R,red,30,5,5
487,A,MA376,10/1/2020 22:36,1,1,160,3,3,Round,0,Med R,blue,10,1,1
487,A,MA376,10/1/2020 22:36,1,1,160,3,3,Round,0,Med R,red,30,10,6
487,A,MA376,10/1/2020 22:36,1,1,160,3,3,Round,0,Med R,blue,10,1,0
487,A,MA376,10/1/2020 22:36,1,2,280,3,1,Square,0,Med B,red,20,16,10
487,A,MA376,10/1/2020 22:36,1,2,280,3,1,Square,0,Med B,blue,20,6,4
487,A,MA376,10/1/2020 22:36,1,2,280,3,1,Square,0,Med B,red,20,6,6
487,A,MA376,10/1/2020 22:36,1,2,280,3,1,Square,0,Med B,blue,20,14,13
487,A,MA376,10/1/2020 22:36,1,2,280,3,3,Round,0,Med R,red,20,2,2
487,A,MA376,10/1/2020 22:36,1,2,280,3,3,Round,0,Med R,red,20,3,2
487,A,MA376,10/1/2020 22:36,1,2,280,3,3,Round,0,Med R,blue,20,3,3
487,A,MA376,10/1/2020 22:36,1,3,460,3,1,Square,0,Med B,red,10,9,6
487,A,MA376,10/1/2020 22:36,1,3,460,3,1,Square,0,Med B,blue,50,19,15
487,A,MA376,10/1/2020 22:36,1,3,460,3,1,Square,0,Med B,red,10,3,3
487,A,MA376,10/1/2020 22:36,1,3,460,3,1,Square,0,Med B,blue,50,28,20
487,A,MA376,10/1/2020 22:36,1,3,460,3,3,Round,0,Med R,blue,50,4,4
487,A,MA376,10/1/2020 22:36,1,3,460,3,3,Round,0,Med R,red,10,1,1
487,A,MA376,10/1/2020 22:36,1,3,460,3,3,Round,0,Med R,blue,50,15,11
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,2,Round,0,Med R,red,30,15,12
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,2,Round,0,Med R,blue,10,3,3
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,2,Square,0,Med B,red,30,12,9
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,2,Square,0,Med B,blue,10,6,5
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,3,Square,0,Med B,red,30,3,3
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,3,Square,0,Med B,red,30,7,6
488,1991dodgeram,MA376,10/1/2020 22:40,1,1,160,3,3,Square,0,Med B,blue,10,2,2
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,2,Round,0,Med R,red,20,13,11
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,2,Round,0,Med R,blue,20,5,3
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,2,Square,0,Med B,red,20,8,5
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,2,Square,0,Med B,blue,20,12,10
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,3,Square,0,Med B,red,20,2,1
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,3,Square,0,Med B,red,20,4,3
488,1991dodgeram,MA376,10/1/2020 22:40,1,2,100,3,3,Square,0,Med B,blue,20,7,7
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,2,Round,0,Med R,red,10,6,5
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,2,Round,0,Med R,blue,50,19,13
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,2,Square,0,Med B,red,10,1,1
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,2,Square,0,Med B,blue,50,26,22
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,3,Square,0,Med B,red,10,1,1
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,3,Square,0,Med B,blue,50,6,4
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,3,Square,0,Med B,red,10,4,3
488,1991dodgeram,MA376,10/1/2020 22:40,1,3,280,3,3,Square,0,Med B,blue,50,16,11
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,1,Square,0,Med B,red,30,14,14
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,1,Square,0,Med B,blue,10,2,2
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,1,Square,0,Med B,red,30,9,5
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,1,Square,0,Med B,blue,10,7,5
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,2,Round,0,Med R,red,30,8,6
489,Gooder,MA376I2,10/1/2020 22:40,1,1,160,3,2,Round,0,Med R,blue,10,2,1
